"","GH2020.013.832","GH2020.014.832","GH2020.015.832","GH2020.016.832","GH2020.017.832","GH2020.018.832","GH2020.019.832","GH2020.020.832","GH2020.021.832","GH2020.022.832","GH2020.023.832","GH2020.024.832","GH2020.025.832","GH2020.026.832","GH2020.027.832","GH2020.028.832","GH2020.029.832"
"e3147d9c07c95b5de1bdc46dc55fc49e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"07eabde4b031ac6a5c4a509acda3f63b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e701843f6dc958207c1ae74c3ff5e89e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ac3cc3e3da140970dbb2dcc6367744c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fa78cc35d3e2501673e9e40c07425e4a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"394ad671a4e482829db0efee3d21bcf7",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2c67dbd34acd344aa6726d45048ac55a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1d6448f47508df46d1e8960b9d3e1376",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"684d41927c16064db25c0c0864fbc89b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22a7947b41d74e68e568e164a7fddb93",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fc7c6b9cbfa3127f4cdebad4459bbb03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12e52ce16b726d7e15d180a4905f3b90",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7149356a3372b841b438c6195db67d78",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ea17b241c5dbfe4567ccbdf808fcc4a6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31fd1bb592f82253d679b69b21b9aa12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41d481e70f027bbb6a2ea2f93bcbe579",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08cb90f789a87e793d1f113ca0ebabbc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8f83c682f5dc872c1da33e1922098e37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"45624a74332f30f670ddf9093df805d2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"655c5f3d187aa3288884a107e4e7a5b0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ce505c8a6df975d76416c74aa064c7bf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64f1260216057cb990f69ecf6bfc1f95",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8c7ceab36f69212f70c429c5f7b9e81e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57ec16b682ca97147bc0f3fb7c2e0149",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55a8093cbe4fa8aac1886d70a6635798",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c934d75cd8643df92f1f70c8a8699f30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a31eb562342ac686d3835eecc2145c5c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"168f43922953e665340607891734218b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9f5f3d63a5f2d22b47ca939be638d5d6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27e8a289c9a8d4275addcc845ed80112",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"663e2da38873111cc5c0a8b7638e965b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3f7d15c7cc32ca65edac97a1756b79a9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43a8b1be3a959666110abf85607df853",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6c5a9afd684208c005a95ec25672ec8d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86e38aaebe4d99a26b83e46ba66fcea9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1cdb1b3ee9ccd4306d9e04e56063f78c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fd3bd94bd35d2d92598529b0d78e9ed6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cc063b1380ee1b15b492df93534b5c9a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a69a28a0b1f01e8062248ac6fcd82203",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dd061d1d93d9be8a2ca251b3c7c30c83",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f2e6a81009e415fd88959f7018563ec1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"608e73fbc03a9f1ebdd0b35583552cd1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"db1e2d231d06d68ab3e3433ff6449e20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90ca6675cdf2f8cf1ca49b859baa4f54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7fca2be76ae9dc327dbf0140f3bd0b00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ad548d22677249daf6dd70bd515acfed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d1bdd206629832e124f75db21e1e0da5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4bb4318b759b8fa8c8c9f0bec56a9c6f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84b92afe4d64ab86da24da5ce000469f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20e3492096b0b0d4b3656f82d3777e8a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4ce240ccc05eeb93980f554242c1f79b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e2768cfb118fa4c026336280fa077a60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6dbf4fb3bf988d72e7afa04502ffb215",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f287e35556ac4ea3a2864833698c4bad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fc6d0f681b9e3d998d576a35172cfb3e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"286a0733952968c8c42db7f43b0d33c8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b057b9cc70e6c36f8693aa36011141a1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"624221609f6e8e91786dc470312a356f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f0efdce2aab3405fb498980a3f2249e0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d88d14e7abb61457d607b0eea5f654bb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39f82c485691671cd645e3d8c1e1d3bb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fbd3dbeb23c5a92aa5b14ccd7657e767",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"db18af562fc554516fde9d11526a9343",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d9b6c73fde519739ca36b6aa7b799380",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bce9a5b7ee9fd75fcb1ee25a445a0095",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"63f6feb8129502afd0ea246b2fec0692",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80aafe07cabbf0cb41f2e19fa0fb0c87",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"146b98fbe17972f8402cbac4d420f7bc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c719a203440d0601a18bc2f1c6aeb780",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a6fd4e3464e47a14838d7e356e1d0c47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bfcdc80907a63e40445bede8240a2bd4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b1adb1b44d23c8be87efb37d35fb936f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b718530f693d4d27d2141c5d2362dbc4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d7f4b4224d9a47c58fbc69f7de1ae369",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ce58b9d6ae1067d0e0c79d09c0805f2b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bd09e2811e5e1701b4ee5f5ea666b24a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b7c84e5517357a7da0fefa5e9354ff44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"760d0a156a107c5d089a5fef1320174a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83c8c3b4a96f891032f4a83821656d35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5115da426f05d15d1c5237bf557ba178",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"aaa94449a08a233e19c104a22331e0c6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c202a09af1f86cbda2d284958924ba38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f0d0880e2105edced3ae425228d35e3a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1adb15f78bc26a4da15e3e9bc45aefe3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2edc5eaf87baa4cc435fa3d14aab6e2d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ce158701e5997c21a5705055011f3a40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"088f8fad47e24223b0de249bf66d600a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2ace79e80a288ece3a9d95145d843c62",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86ab60c2de0838b06e3e234db9e83abc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a83309ddf4350b557940baedb0645378",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e0326290604f2867c4b8a6b9d0aeeda7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11e10fab01694261fb0da104eb8cfbaf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a8c3a039d1283a4451ac295bdc7bbdf5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"073cecf7a286b58598571aa6926b7fc0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15946969158621f818ee1d3dc731c30b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7b0ecda303c7873601e12a733f00d843",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7c357a61c26caaf9f2a3ca5311125ccc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b64a5d944d69f6e7fb02bab4cda280a5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f30f18d2d6c76f93377fb8e337be12a6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5528024f8375b579c8ff5db795683557",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cf7802a3959205c95e4478dcec96b620",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2911183cc47100d55a41d41d27fc55df",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6f82dfe5d7ea1aa14b44c9fe0fae56bd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b58863e6ffe340a5861b7c6f17d257e7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4f177d3412f6a63bf5fce9148eac8b5f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a7bb734439168065bfdc8511d8e9d6e4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"870f2386b0580bd72f31324f50f24548",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c6a06bd740d164c1858a103017d2fbae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f6fcdaefbd65db01003c247230403fd3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0afc00302712130273dab83eede8dc44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4485f750175074a24832e0b4f4511de5",0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0
"8b90ed2fce2cc19334d2544c0c96eaf2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5dfbe8fa700669f90a03aefd4476db8c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f0de7396e75d020430048ef2425c6111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"de1556669a5524f723c5b0f888ae970d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3fc21dd050a10a0f0919a2099c244115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0a555cfa5d9af205fafd0b56738d6d58",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a1eaf99c3c9b8bda698d31d1e9154259",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d0fc347e886feb650c4e32b1a0781d11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ddaabd06670c314ac05b66698c9f59b9",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5b845a1508c3574f2ce649478e22eb13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d91be041c6918f0b1bf2ff390139ffbe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9f972dd69f9e959ad3ae7a316a9c45b9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"03f7c572697e39e6fe3e07c89821b414",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30848c298a999d95b92602f30cabc17d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"145ab959f5c41c4d378b3778b9a414f0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"218266d478459bb53db5297586521a8b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bc6924384b811d673e92aa917e2e5759",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80c89e9eec17b17859805432a507f42b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57ba0b3de4ba7b8336f08dd0215d4dbd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"eb10fd29e3c9d89d6d46daeaa2035184",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04123e628a099ec6ca3d5a5399e090da",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6edc629f567399db74ac9492ee9eed0a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fa4c1c6710048dc00655f390d7d8d430",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9b06131f1212cd94ab1540c52f9ce829",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0533ce56ee40056434f4d403f548096c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"807284eed56a87079297ce3e4ce6cbd9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"45a2cc6783e5f71746e07b193d5617b9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38dc29ee28144cfd9630e9dcf9f7075b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b863e69b3e4ebf139e10689f4399d7e3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25916cddc85ed7ddcee3d280cc7136bc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24c9b4fc949cc50342c2b35a545cdf77",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ea748b732fadb4f0d6307adbf6db2fff",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0e2f2327090d19319adbd3c57f7ba78b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9f813b31b69cd28b52966f379e3b26d7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1a3e2b7eda602a462a7147fb915d3032",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8b1042527a6cf162c50cb81761f82804",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"289fca477294b7e43dd56c0641b99238",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8f6ddeb4c8bed057222d07d4dfd135ba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f9bb98033234ca578eb8d81ef2c68b7c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8d7ce26f43cc3c70a6b6ddc0d99f4fa2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87d80a231ea4483f5c70580c2a4caa3d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c51b185bf9e269eefd5528faeb58c70d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0f60b3e5998a81231e74317d4152199b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9111fab25149e9bc989d85bc25b7fab0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62c33732db47f9b8cab383a4bac8c35d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"be279d2b0944afaacdaed37c0e7d8d19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8133de09cf798a460175a018ac9ea152",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f7cdb0809d517c108cb4edcabc5977a3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d4940efd66c9f54704b84aba4fe8f4e9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4ab90305e607a5d3746537f31bc1bf37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1e24e5bef6a7cf99ee7633e6c18f8976",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0450fdd0eb80c1761e8230c48894a9ea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cf318f0efa98e8a6c9e54189251b4d4d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11056f9de6f93b38a08664d803643702",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bd99456f293a339bb251421e07b84dcd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4dbd258686f991b1b0c172767a3c9147",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7d3bd06f02524951348f6faf7202c006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46f4bade7ccdb13c21881e95604ca8e2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"94b1c1dbbf734ec3aedb7e058dfc7215",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1d0a9d3429389aff025826b14d15ac92",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c9d9aa38631ba45f303b07b39898ab0e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c0180dc428f367d2226a88049d409b23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4785be9702aec6ab91e6e10427e9dce9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9df60d9f9737da887625dd9016079b66",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ecae296d790d16841438af83fce1626e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f174710e39f2bc85585ff6abcca3bb8d",0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0
"da81c47c75a390c002260ff021027e7f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b425e01e89283575ed09017a316661b2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fd05101305241a85166f8f9daca19ff1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d5deb38982b64a9b2ad9359b762c017e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f736f7d894422394699d88de54c27ddf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"599eea91192a7a7cc53694ca7799a258",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"336a6aba808911f2a2881977e3c2424e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bd5004d921d69ad0282927099a730eda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c998e279c766c7d1f04de71de403c05c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dd4999df7f024fbdd24efd03a388768d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f907867c1985cb8f315a37dcffe81a33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6219a95f2225cfe9089aa506969e3a5f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5c222d2980dd63f48e251abfe4b2d0cd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f4a327f8f3666ff9ae7bf39bdc409983",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bc95d62361741db74e1081067c513f92",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b0a0f06e0deef65cecead37515290909",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f67d189b2972afafc0a18c4ad28ccb2c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7a1707634c8312888eab7a57d5b5ff1f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"719e1b78612f733da2cadbf510cd1f6d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"527a9d8e86758f566fea1d86030f48dc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530c8387317d82e243267986ded67aa3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b908d00a3847cc11c2a296d62b03bbd5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f8968d790e301bd9bdf7e4a52e5aff65",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c9c140ec46ec1c545b84cc642c9db635",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"aa3f76f8d9688a54519c010de30ead21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8471dd8e0adf8dd9b11ce7621747787b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fa3da024ff3152c70480b84064e86146",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b159ed09251a1a02be2d7d6b36f462f3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f80d58358d2268c69e00a1280825a01e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"af5d895b96f8e70130cba131d27ceab3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3f5a122b8b7898cc622be0f40b3724af",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"768770a64d17c0c5011e0504fc21601e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6d65c8011b8af4a12459450fb4ccd6a9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"68577d87b0f3d31fb853825c7b65e6e8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0640bec84f0cd596e7745cab4bd005d7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bcd9c6d89d53748b797d73fc26e8efc9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9bc98d594f71bf70b22dea64f5b263e8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4b4a8f08dda2f916c4270f32c21a2160",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ca5e8e22f0bb6a8f3b6c66a53da751ad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dabb43f2f29055006f82c9d23edf5033",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cfb5c9b7480cc5221e516fdc82298724",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2d14dd34138dfd507115e64143085f5a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5c69052223325da51026d70fa90e43aa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66731a6792160336ebc342c527a82bd6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25039760abb0e02a8ead1aacfd6b4bdc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"603951cce7c4ccd2b78ca21578b84b85",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08e48729c3e0a9233bcb6fe78cd06b1b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70e818cebc3c2e3f768ee81742a14af8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"631c5852da089fb2c8461b89acaa0b90",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b18d634383a3bc3ab087bd68bcf18a70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a37781fd8e03b0fdc675e7e5053bf4e7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38fb8011a2ee1edbd553205a1258e0d2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fce2c4a8fac1c6de10879a74d73f5a48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0c48cde09870ce5fb79127d7cad5c897",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e185d84db90faf16ea527ae16b91b83a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62f94ec1b674d5c8055ec3460aeca02c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57e6bbb12641f8bd44db34d5c5952495",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e9214e29dbef625ec000bcdaeff88191",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8d494b3443d4d1e32c7afe01207e80c0",0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0
"3bfd45a731904cfc266139f80d8e7866",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6cdd3790ff584d029a686633fa0a35ef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9e5099a681811f5ed18a1aa3c6d0a25b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9d2366731317a89d00a4d26f37f8e697",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f93d441913e084fb398c4abe9faa4b7d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04739ea87027555beeb97a33aff267c4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
